,t_idx,Rxx,Rxy,Rxz,Rxvx,Rxvy,Rxvz,b,b_dot,sv,prange,doppler,times,x,y,z,vx,vy,vz,time,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,C_rs,deltaN,M_0,C_uc,e,C_us,sqrtA,t_oe,C_ic,Omega_0,C_is,i_0,C_rc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime,FitIntvl,source,t_oc,Leap Seconds
10,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G10,22300881.80692835,682.6481921468352,434853.47406709706,-19149589.45535711,-5008535.705596281,-17734225.166281927,-1244.1855193283495,-1891.6511350789212,1845.3355021122948,2020-05-15 00:00:00+00:00,-0.000341107137501,-1.15960574476e-11,0.0,55.0,-74.84375,4.57304762865e-09,1.2557474826,-3.71411442757e-06,0.00559410371352,7.53998756409e-06,5153.66938972,432000.0,2.79396772385e-08,-1.92261369025,1.17346644402e-07,0.965280394683,237.84375,-2.62994396619,-8.15283959849e-09,-2.05008539429e-10,1.0,2105.0,0.0,2.0,0.0,2.32830643654e-09,55.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
11,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G12,22730399.313034214,892.9075343170961,434853.47309341084,-9242822.469470413,-23853159.41335757,-7684627.746661278,672.4616521799471,682.1095758745153,-3003.723067277049,2020-05-15 00:00:00+00:00,0.000117872841656,-4.43378667114e-12,0.0,15.0,13.90625,3.99338062605e-09,1.91893222179,6.5378844738e-07,0.00809453730471,7.2605907917e-06,5153.69629097,432000.0,-4.842877388e-08,1.29160721228,-1.4528632164e-07,0.978303521103,248.125,1.14902806954,-7.8103253314e-09,-1.52506352502e-10,1.0,2105.0,0.0,2.0,0.0,-1.210719347e-08,15.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
12,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G14,25137438.884265997,2193.1517706311506,434853.46493361186,-17706734.197219107,14963285.626290021,-12442058.60749889,538.9694178125077,-1572.7769912471717,-2604.9406625971246,2020-05-15 00:00:00+00:00,-1.29500404e-05,2.6147972676e-12,0.0,93.0,1.65625,4.56340436982e-09,-1.01150830609,9.685754776e-08,0.0114137083292,9.60379838944e-06,5153.64242554,432000.0,-2.60770320892e-08,-0.792387076045,2.94297933578e-07,0.960377408648,195.75,-1.91814951088,-8.08569394446e-09,5.42879755978e-11,1.0,2105.0,0.0,2.0,0.0,-9.77888703346e-09,93.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
13,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G15,23506875.32895297,-1429.8147496105937,434853.4701543471,2033803.5324272302,-25318759.005964417,-7374652.780257592,638.2018241334451,-755.8146004943292,2931.3525163900918,2020-05-15 00:00:00+00:00,-0.000231180805713,2.6147972676e-12,0.0,60.0,-7.8125,5.11664170009e-09,-1.62580774757,-4.37721610069e-07,0.012252445682,9.20332968235e-06,5153.68129158,432000.0,2.70083546638e-07,-0.977365546307,-1.15483999252e-07,0.928048557565,183.6875,0.87686486341,-8.10355183118e-09,2.46438836595e-11,1.0,2105.0,0.0,2.0,0.0,-1.07102096081e-08,60.0,429288.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
14,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G18,25386091.716150943,-2122.7101050304263,434853.46430686495,-21994685.90139742,-7055411.668332734,13121739.098790782,1638.0791596845665,-373.6807214701389,2541.265760022845,2020-05-15 00:14:40+00:00,0.000189818441868,1.20508047985e-11,0.0,80.0,-12.96875,4.71698219553e-09,-2.22567353896,-5.79282641411e-07,0.000461416668259,4.6081840992e-06,5153.72591019,432880.0,1.86264514923e-09,-2.94253798118,-3.16649675369e-08,0.963878035561,295.0625,2.58386211838,-8.21891377932e-09,1.54649298907e-10,1.0,2105.0,0.0,2.8,63.0,-7.91624188423e-09,848.0,425718.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432880.0,18
15,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G20,22549072.037135538,-880.9619226711438,434853.4741080801,-21620169.986000948,-13324703.85314751,-8226469.873981496,-494.91328086103346,-960.561558151097,2862.113912028191,2020-05-15 00:00:00+00:00,0.000527694355696,-1.13686837722e-13,0.0,69.0,-69.9375,5.28307708692e-09,2.81508814996,-3.53902578354e-06,0.00510912633035,6.38328492641e-06,5153.64671135,432000.0,-7.264316082e-08,-2.05307544596,1.60187482834e-07,0.933691573876,242.75,2.65936072669,-8.39927860596e-09,-9.64325910791e-11,1.0,2105.0,0.0,2.0,0.0,-8.84756445885e-09,69.0,432000.0,0.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
16,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G21,25632216.96775386,-2410.4265817449373,434853.4632946986,-23178419.978286907,-4726903.923416891,12583044.994133508,1417.8666789496929,-520.74115477223,2599.988468340872,2020-05-15 00:00:00+00:00,-1.33039429784e-06,5.00222085975e-12,0.0,13.0,-10.71875,4.91806199988e-09,1.4822949354,-9.83476638794e-07,0.0239495625719,4.02703881264e-06,5155.15074539,432000.0,3.48314642906e-07,-3.03370600306,-5.71832060814e-07,0.953249273013,297.40625,-1.3292077267,-8.27713048999e-09,1.82864759908e-10,1.0,2105.0,0.0,2.0,0.0,-1.02445483208e-08,13.0,429889.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
17,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G24,22656515.33658927,-1067.329858996217,434853.47320895275,-4541738.095991348,-15231225.289700674,-21491329.277851366,2646.1183892771364,-487.5324509308697,-179.10221286516068,2020-05-15 00:00:00+00:00,-1.30292028189e-05,-4.54747350886e-13,0.0,85.0,36.9375,5.04163866211e-09,-2.70559648081,1.92224979401e-06,0.00964848964941,6.45034015179e-06,5153.65176773,432000.0,1.86264514923e-08,0.113781907565,-9.87201929092e-08,0.936885416627,242.3125,0.667999599036,-8.1810549446e-09,9.07180650045e-11,1.0,2105.0,0.0,2.0,0.0,2.79396772385e-09,85.0,432000.0,0.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
18,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G25,23210433.831165925,1881.3450003530804,434853.4713784498,-16645703.779958917,-20830945.988168225,1236098.9155506282,85.43409606874775,-294.37147260159077,-3163.745164486677,2020-05-15 00:00:00+00:00,4.12063673139e-06,3.06954461848e-12,0.0,92.0,15.9375,4.33839499728e-09,1.72268935254,7.43195414543e-07,0.0092570099514,7.28294253349e-06,5153.55092239,432000.0,-1.76951289177e-07,1.22279613354,-5.02914190292e-08,0.965668012383,240.90625,0.930827022282,-8.03390607301e-09,-1.92508018732e-10,1.0,2105.0,0.0,2.0,0.0,5.58793544769e-09,92.0,427296.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
19,2020-05-15 00:47:15.548796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.13269276419294482,0.013208653343516612,G32,23948731.026844338,1834.275920489842,434853.4691922215,-17325808.879151143,7587402.696138351,-18505182.310949907,766.5991868190727,-2251.942800106184,-1648.1746055729943,2020-05-15 00:00:00+00:00,0.000280572567135,7.61701812735e-12,0.0,58.0,-4.90625,4.61269200613e-09,-0.0856414011824,-2.96160578728e-07,0.00396490260027,9.51625406742e-06,5153.7134285,432000.0,3.35276126862e-08,-0.879857505185,8.75443220139e-08,0.956695384283,193.1875,-2.44788766016,-8.05533595383e-09,6.6788498343e-11,1.0,2105.0,0.0,2.0,0.0,4.65661287308e-10,58.0,432000.0,0.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
20,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G10,22300855.752906196,682.4856472552001,434853.57406714035,-19149713.874435846,-5008724.870500819,-17734040.630768634,-1244.18262965379,-1891.625018058465,1845.3731644860734,2020-05-15 00:00:00+00:00,-0.000341107137501,-1.15960574476e-11,0.0,55.0,-74.84375,4.57304762865e-09,1.2557474826,-3.71411442757e-06,0.00559410371352,7.53998756409e-06,5153.66938972,432000.0,2.79396772385e-08,-1.92261369025,1.17346644402e-07,0.965280394683,237.84375,-2.62994396619,-8.15283959849e-09,-2.05008539429e-10,1.0,2105.0,0.0,2.0,0.0,2.32830643654e-09,55.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
21,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G12,22730376.946814016,892.9912066835798,434853.5730934675,-9242755.22163937,-23853091.20051589,-7684928.118334355,672.4860193905179,682.13697961932,-3003.706989269026,2020-05-15 00:00:00+00:00,0.000117872841656,-4.43378667114e-12,0.0,15.0,13.90625,3.99338062605e-09,1.91893222179,6.5378844738e-07,0.00809453730471,7.2605907917e-06,5153.69629097,432000.0,-4.842877388e-08,1.29160721228,-1.4528632164e-07,0.978303521103,248.125,1.14902806954,-7.8103253314e-09,-1.52506352502e-10,1.0,2105.0,0.0,2.0,0.0,-1.210719347e-08,15.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
22,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G14,25137388.449465044,2193.1805853144742,434853.56493375107,-17706680.299373027,14963128.345625566,-12442319.100565985,538.9758164899649,-1572.8096428004687,-2604.9134266152837,2020-05-15 00:00:00+00:00,-1.29500404e-05,2.6147972676e-12,0.0,93.0,1.65625,4.56340436982e-09,-1.01150830609,9.685754776e-08,0.0114137083292,9.60379838944e-06,5153.64242554,432000.0,-2.60770320892e-08,-0.792387076045,2.94297933578e-07,0.960377408648,195.75,-1.91814951088,-8.08569394446e-09,5.42879755978e-11,1.0,2105.0,0.0,2.0,0.0,-9.77888703346e-09,93.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
23,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G15,23506903.1742718,-1430.175078431588,434853.5701542563,2033867.3522151106,-25318834.586368106,-7374359.644477437,638.1875013652661,-755.7828244041259,2931.3684072867904,2020-05-15 00:00:00+00:00,-0.000231180805713,2.6147972676e-12,0.0,60.0,-7.8125,5.11664170009e-09,-1.62580774757,-4.37721610069e-07,0.012252445682,9.20332968235e-06,5153.68129158,432000.0,2.70083546638e-07,-0.977365546307,-1.15483999252e-07,0.928048557565,183.6875,0.87686486341,-8.10355183118e-09,2.46438836595e-11,1.0,2105.0,0.0,2.0,0.0,-1.07102096081e-08,60.0,429288.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
24,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G18,25386139.41044971,-2122.7949222257466,434853.5643067302,-21994522.091428198,-7055449.037286161,13121993.223629102,1638.1087764293525,-373.6933631594875,2541.237856520044,2020-05-15 00:14:40+00:00,0.000189818441868,1.20508047985e-11,0.0,80.0,-12.96875,4.71698219553e-09,-2.22567353896,-5.79282641411e-07,0.000461416668259,4.6081840992e-06,5153.72591019,432880.0,1.86264514923e-09,-2.94253798118,-3.16649675369e-08,0.963878035561,295.0625,2.58386211838,-8.21891377932e-09,1.54649298907e-10,1.0,2105.0,0.0,2.8,63.0,-7.91624188423e-09,848.0,425718.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432880.0,18
25,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G20,22549089.281528745,-881.0289557993452,434853.5741080241,-21620219.47666931,-13324799.908424383,-8226183.661888468,-494.8934853989693,-960.5335065634474,2862.1311520931213,2020-05-15 00:00:00+00:00,0.000527694355696,-1.13686837722e-13,0.0,69.0,-69.9375,5.28307708692e-09,2.81508814996,-3.53902578354e-06,0.00510912633035,6.38328492641e-06,5153.64671135,432000.0,-7.264316082e-08,-2.05307544596,1.60187482834e-07,0.933691573876,242.75,2.65936072669,-8.39927860596e-09,-9.64325910791e-11,1.0,2105.0,0.0,2.0,0.0,-8.84756445885e-09,69.0,432000.0,0.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
26,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G21,25632263.683380477,-2410.616199410563,434853.5632945456,-23178278.189805068,-4726955.998499925,12583304.991278425,1417.8947889230983,-520.7545519624991,2599.962388800734,2020-05-15 00:00:00+00:00,-1.33039429784e-06,5.00222085975e-12,0.0,13.0,-10.71875,4.91806199988e-09,1.4822949354,-9.83476638794e-07,0.0239495625719,4.02703881264e-06,5155.15074539,432000.0,3.48314642906e-07,-3.03370600306,-5.71832060814e-07,0.953249273013,297.40625,-1.3292077267,-8.27713048999e-09,1.82864759908e-10,1.0,2105.0,0.0,2.0,0.0,-1.02445483208e-08,13.0,429889.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
27,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G24,22656546.038440153,-1067.5460513269124,434853.573208885,-4541473.482898066,-15231274.044002159,-21491347.185817856,2646.1183407614726,-487.5473594807143,-179.0573592979112,2020-05-15 00:00:00+00:00,-1.30292028189e-05,-4.54747350886e-13,0.0,85.0,36.9375,5.04163866211e-09,-2.70559648081,1.92224979401e-06,0.00964848964941,6.45034015179e-06,5153.65176773,432000.0,1.86264514923e-08,0.113781907565,-9.87201929092e-08,0.936885416627,242.3125,0.667999599036,-8.1810549446e-09,9.07180650045e-11,1.0,2105.0,0.0,2.0,0.0,2.79396772385e-09,85.0,432000.0,0.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
28,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G25,23210399.511957575,1881.3201685266931,434853.5713785692,-16645695.23525867,-20830975.423768647,1235782.5405269354,85.45583963139279,-294.3401359171596,-3163.7477552852883,2020-05-15 00:00:00+00:00,4.12063673139e-06,3.06954461848e-12,0.0,92.0,15.9375,4.33839499728e-09,1.72268935254,7.43195414543e-07,0.0092570099514,7.28294253349e-06,5153.55092239,432000.0,-1.76951289177e-07,1.22279613354,-5.02914190292e-08,0.965668012383,240.90625,0.930827022282,-8.03390607301e-09,-1.92508018732e-10,1.0,2105.0,0.0,2.0,0.0,5.58793544769e-09,92.0,427296.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
29,2020-05-15 00:47:15.648796+00:00,-2700589.497045061,-2700589.497045061,-2700628.9007463255,0.0,0.0,0.0,0.15818972091885422,0.025818021258618613,G32,23948684.891379204,1834.3768252123741,434853.569192338,-17325732.218790438,7587177.49905119,-18505347.12661174,766.594399663139,-2251.9662663810504,-1648.1347916553682,2020-05-15 00:00:00+00:00,0.000280572567135,7.61701812735e-12,0.0,58.0,-4.90625,4.61269200613e-09,-0.0856414011824,-2.96160578728e-07,0.00396490260027,9.51625406742e-06,5153.7134285,432000.0,3.35276126862e-08,-0.879857505185,8.75443220139e-08,0.956695384283,193.1875,-2.44788766016,-8.05533595383e-09,6.6788498343e-11,1.0,2105.0,0.0,2.0,0.0,4.65661287308e-10,58.0,432000.0,0.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
30,2020-05-15 00:47:15.748796+00:00,-2700589.4970442555,-2700589.4970442555,-2700628.9007479222,8.056892651137966e-06,8.056892740096517e-06,-1.596674822786252e-05,0.12869441478818605,-0.02232623520195184,G10,22300865.027325027,682.6758757293015,434853.67406718375,-19149838.293225702,-5008914.032793988,-17733856.091488913,-1244.1797394100322,-1891.5989007816252,1845.4108264589681,2020-05-15 00:00:00+00:00,-0.000341107137501,-1.15960574476e-11,0.0,55.0,-74.84375,4.57304762865e-09,1.2557474826,-3.71411442757e-06,0.00559410371352,7.53998756409e-06,5153.66938972,432000.0,2.79396772385e-08,-1.92261369025,1.17346644402e-07,0.965280394683,237.84375,-2.62994396619,-8.15283959849e-09,-2.05008539429e-10,1.0,2105.0,0.0,2.0,0.0,2.32830643654e-09,55.0,424818.0,4.0,/scratch/groups/gracegao/Google_GNSS_data/ephemeris/nasa/brdc1360.20n,432000.0,18
